Hour,VMT (Veh-Miles),VHT (Veh-Hours),# Lane Points,% Observed
3/23/2023 14:00,"25,123,487.60","454,305.30",431112,53.00
3/23/2023 15:00,"25,567,296.70","502,511.00",431112,53.00
3/23/2023 16:00,"25,503,783.70","527,484.00",431112,52.90
3/23/2023 17:00,"25,042,252.70","528,220.60",431112,53.00
3/23/2023 18:00,"22,294,828.90","424,666.20",431112,52.90
3/23/2023 19:00,"18,966,640.90","320,305.90",431064,52.90
3/23/2023 20:00,"16,264,174.10","259,146.10",431046,52.90
3/23/2023 21:00,"13,942,232.80","213,441.20",431040,52.80
3/23/2023 22:00,"10,964,067.60","165,314.40",431040,52.90
3/23/2023 23:00,"7,749,582.60","117,285.30",431040,52.90
3/24/2023 0:00,"5,313,932.70","80,231.20",430998,53.50
3/24/2023 1:00,"3,998,909.20","60,711.10",431046,53.50
3/24/2023 2:00,"3,707,431.80","56,336.00",431046,53.40
3/24/2023 3:00,"4,473,567.20","67,559.30",430788,53.30
3/24/2023 4:00,"7,697,897.50","115,025.20",431040,53.30
3/24/2023 5:00,"13,709,230.40","205,375.00",431040,53.30
3/24/2023 6:00,"19,018,729.60","310,435.90",431070,53.20
3/24/2023 7:00,"23,255,462.10","398,000.10",431112,53.30
3/24/2023 8:00,"23,148,459.80","406,906.80",431112,53.50
3/24/2023 9:00,"22,009,363.90","377,331.60",431112,53.60
3/24/2023 10:00,"22,393,302.50","382,959.60",431112,53.60
3/24/2023 11:00,"23,276,566.90","402,182.60",431112,53.60
3/24/2023 12:00,"24,260,218.90","427,690.10",431112,53.60
3/24/2023 13:00,"25,088,219.00","456,676.20",431112,53.60
3/24/2023 14:00,"25,956,956.10","505,903.60",431112,53.60
3/24/2023 15:00,"26,137,891.10","545,904.60",431112,53.20
3/24/2023 16:00,"25,874,733.50","553,980.30",431112,53.20
3/24/2023 17:00,"25,503,600.30","527,643.80",431112,53.60
3/24/2023 18:00,"23,457,170.70","436,360.20",431112,53.50
3/24/2023 19:00,"20,735,228.70","349,113.20",430830,53.50
3/24/2023 20:00,"18,105,452.10","289,261.20",431040,53.40
3/24/2023 21:00,"15,927,631.50","244,108.60",431046,53.50
3/24/2023 22:00,"13,393,357.50","202,112.50",431040,53.50
3/24/2023 23:00,"9,845,778.90","148,499.10",431040,53.40
3/25/2023 0:00,"6,818,154.20","102,588.20",430976,54.00
3/25/2023 1:00,"5,014,410.00","75,708.30",431052,54.00
3/25/2023 2:00,"4,356,509.00","65,919.90",431052,54.00
3/25/2023 3:00,"4,070,923.30","61,635.00",431046,53.90
3/25/2023 4:00,"4,882,573.90","73,508.70",431030,53.90
3/25/2023 5:00,"7,098,476.50","106,210.80",431040,53.80
3/25/2023 6:00,"10,844,969.60","164,599.50",431076,53.70
3/25/2023 7:00,"14,911,432.40","228,782.10",431112,53.80
3/25/2023 8:00,"18,640,332.30","288,129.50",431112,54.00
3/25/2023 9:00,"21,660,171.00","343,772.80",431112,54.10
3/25/2023 10:00,"23,621,259.70","388,541.10",431112,54.10
3/25/2023 11:00,"24,721,978.70","424,021.70",431112,54.10
3/25/2023 12:00,"25,127,292.20","443,307.90",431112,54.00
3/25/2023 13:00,"25,229,714.90","451,913.00",431112,54.00
3/25/2023 14:00,"24,867,229.30","452,008.00",431112,54.10
3/25/2023 15:00,"25,091,755.30","460,760.10",431112,54.10
3/25/2023 16:00,"24,823,472.10","455,091.20",431112,54.00
3/25/2023 17:00,"24,080,523.50","432,132.80",431112,54.10
3/25/2023 18:00,"22,432,577.70","384,010.60",431112,54.10
3/25/2023 19:00,"19,718,287.00","317,355.70",431082,54.00
3/25/2023 20:00,"17,471,193.30","272,559.40",431040,53.90
3/25/2023 21:00,"16,018,033.20","241,471.30",431046,53.90
3/25/2023 22:00,"14,318,059.10","215,117.80",431040,53.90
3/25/2023 23:00,"10,864,490.20","162,695.10",430788,53.90
3/26/2023 0:00,"7,435,598.70","110,843.40",431003,55.90
3/26/2023 1:00,"5,154,835.00","77,269.30",431082,55.90
3/26/2023 2:00,"4,193,989.60","63,308.00",431040,55.90
3/26/2023 3:00,"3,529,092.20","53,513.30",431040,55.90
3/26/2023 4:00,"3,597,396.00","54,186.80",431040,55.80
3/26/2023 5:00,"4,783,726.20","71,689.80",431024,55.80
3/26/2023 6:00,"7,046,680.50","105,307.70",431070,55.70
3/26/2023 7:00,"9,606,790.10","143,402.90",431112,55.80
3/26/2023 8:00,"13,175,851.10","197,450.00",431096,56.00
3/26/2023 9:00,"17,669,346.30","268,235.60",431096,56.00
3/26/2023 10:00,"21,451,942.80","333,523.80",431112,56.00
3/26/2023 11:00,"23,456,788.10","377,445.40",431112,56.00
3/26/2023 12:00,"24,357,153.50","406,551.90",431112,55.90
3/26/2023 13:00,"24,759,118.50","422,660.40",431112,56.00
3/26/2023 14:00,"24,958,637.20","428,701.70",431112,55.90
3/26/2023 15:00,"24,616,721.40","424,050.00",431112,56.00
3/26/2023 16:00,"24,173,193.10","410,118.70",431096,56.00
3/26/2023 17:00,"23,250,833.30","386,756.50",431096,55.90
3/26/2023 18:00,"21,400,097.60","347,619.30",431096,55.90
3/26/2023 19:00,"19,350,161.50","309,678.90",431018,55.90
3/26/2023 20:00,"17,617,251.40","279,389.10",430880,55.50
3/26/2023 21:00,"14,942,595.50","225,347.50",430896,53.60
3/26/2023 22:00,"11,214,727.70","167,088.70",430912,53.80
3/26/2023 23:00,"7,462,781.50","111,275.50",430666,53.90
3/27/2023 0:00,"4,949,681.50","74,200.60",430902,53.90
3/27/2023 1:00,"3,639,563.40","54,847.90",431020,53.90
3/27/2023 2:00,"3,348,587.70","50,656.40",431052,53.90
3/27/2023 3:00,"4,343,252.10","65,398.50",431052,53.90
3/27/2023 4:00,"7,957,914.50","118,893.40",431051,53.70
3/27/2023 5:00,"14,263,938.00","213,645.90",431096,53.60
3/27/2023 6:00,"19,424,719.90","326,213.20",431130,53.60
3/27/2023 7:00,"23,212,524.60","415,543.40",431112,53.80
3/27/2023 8:00,"22,830,429.10","416,543.00",431112,53.90
3/27/2023 9:00,"21,106,958.80","365,467.50",431096,53.90
3/27/2023 10:00,"20,917,354.60","354,044.10",431096,53.90
3/27/2023 11:00,"21,367,834.20","358,986.70",431064,53.00
3/27/2023 12:00,"22,084,270.30","369,711.80",431096,53.50
3/27/2023 13:00,"22,861,944.60","385,421.90",431112,53.50
3/27/2023 14:00,"24,471,174.60","427,489.20",431059,53.50
3/27/2023 15:00,"25,319,808.80","475,716.40",431080,53.50
3/27/2023 16:00,"25,362,776.80","494,357.10",431112,53.50
3/27/2023 17:00,"24,787,216.10","478,263.30",431112,53.40
3/27/2023 18:00,"21,247,845.60","367,354.90",431080,53.40
3/27/2023 19:00,"17,228,569.80","269,629.60",431082,53.50
3/27/2023 20:00,"14,245,372.30","219,109.30",431024,53.50
3/27/2023 21:00,"11,999,781.90","180,593.00",431025,53.50
3/27/2023 22:00,"9,387,030.80","140,984.30",431024,53.50
3/27/2023 23:00,"6,524,676.70","98,652.40",430746,53.50
3/28/2023 0:00,"4,554,397.70","68,994.10",430960,53.80
3/28/2023 1:00,"3,515,030.10","53,893.50",431040,53.80
3/28/2023 2:00,"3,351,367.90","51,451.40",431040,53.80
3/28/2023 3:00,"4,319,913.50","65,509.20",431040,53.70
3/28/2023 4:00,"7,858,122.50","117,658.70",431112,50.80
3/28/2023 5:00,"14,261,097.30","214,047.10",431166,45.50
3/28/2023 6:00,"19,614,954.00","330,860.70",431184,45.30
3/28/2023 7:00,"23,436,941.10","429,548.10",431184,45.30
3/28/2023 8:00,"22,905,684.60","435,398.80",431184,45.40
3/28/2023 9:00,"20,752,994.40","375,205.80",431184,45.50
3/28/2023 10:00,"20,094,386.10","353,127.20",431184,45.50
3/28/2023 11:00,"20,241,065.60","348,631.30",431184,45.50
3/28/2023 12:00,"20,942,728.60","359,379.70",431184,45.50
3/28/2023 13:00,"21,732,002.80","370,614.50",431184,34.00
3/28/2023 14:00,"23,488,537.30","415,584.60",431184,32.60
3/28/2023 15:00,"24,362,489.00","464,333.70",431184,32.60
3/28/2023 16:00,"24,418,856.70","487,372.30",431184,32.80
3/28/2023 17:00,"24,060,708.80","482,922.50",431184,32.80
3/28/2023 18:00,"20,677,270.40","374,057.10",431179,32.70
3/28/2023 19:00,"16,625,504.40","269,962.70",431184,32.80
3/28/2023 20:00,"13,879,161.50","216,831.60",431184,32.70
3/28/2023 21:00,"11,816,763.90","179,156.20",431016,29.80
3/28/2023 22:00,"9,335,483.20","140,803.00",431016,28.50
3/28/2023 23:00,"6,594,705.90","99,816.50",431016,28.70
3/29/2023 0:00,"4,417,713.90","66,354.90",431016,28.40
3/29/2023 1:00,"3,271,150.00","49,504.20",431016,28.40
3/29/2023 2:00,"3,096,967.80","46,977.80",431016,28.40
3/29/2023 3:00,"4,052,460.60","61,216.40",431016,28.60
3/29/2023 4:00,"7,561,440.40","113,764.10",431016,28.50
3/29/2023 5:00,"14,132,547.20","214,067.80",431016,28.50
3/29/2023 6:00,"19,587,973.60","336,973.60",431016,28.50
3/29/2023 7:00,"23,507,814.10","443,503.30",431016,28.50
3/29/2023 8:00,"22,975,572.90","450,022.20",431016,28.50
3/29/2023 9:00,"21,253,392.30","388,246.50",430797,28.60
3/29/2023 10:00,"20,656,865.40","355,807.50",430755,28.60
3/29/2023 11:00,"20,947,218.00","351,937.90",430729,28.60
3/29/2023 12:00,"21,792,947.90","362,883.60",430735,28.60
3/29/2023 13:00,"22,844,857.00","385,441.00",430776,28.60
3/29/2023 14:00,"24,578,791.00","429,298.60",430797,28.60
3/29/2023 15:00,"25,402,281.70","467,217.80",430754,28.60
3/29/2023 16:00,"25,544,077.80","487,527.20",430735,28.60
3/29/2023 17:00,"25,148,657.30","483,916.40",430777,28.60
3/29/2023 18:00,"21,729,959.10","376,458.60",430817,28.60
3/29/2023 19:00,"17,578,900.60","276,370.40",430704,28.60
3/29/2023 20:00,"14,778,790.60","226,529.50",430704,28.60
3/29/2023 21:00,"12,562,377.40","187,462.40",430657,28.60
3/29/2023 22:00,"9,670,241.00","144,231.30",430673,28.60
3/29/2023 23:00,"6,687,987.20","100,351.90",430669,28.60
3/30/2023 0:00,"4,536,651.50","68,417.40",430684,29.40
3/30/2023 1:00,"3,405,729.00","51,617.10",430727,29.40
3/30/2023 2:00,"3,228,751.10","49,134.90",430669,29.40
3/30/2023 3:00,"4,179,001.50","62,997.90",430657,29.40
3/30/2023 4:00,"7,881,093.90","117,626.90",431016,29.00
3/30/2023 5:00,"14,620,111.60","218,107.80",431011,29.00
3/30/2023 6:00,"20,227,868.40","340,401.80",431016,29.00
3/30/2023 7:00,"24,309,931.90","447,469.70",431016,29.00
3/30/2023 8:00,"24,174,011.10","461,177.10",431016,29.10
3/30/2023 9:00,"22,475,180.50","405,625.80",431016,29.10
3/30/2023 10:00,"22,065,135.60","379,871.30",431016,29.10
3/30/2023 11:00,"22,444,959.60","377,878.00",431016,29.10
3/30/2023 12:00,"23,259,761.80","389,814.20",431016,29.10
3/30/2023 13:00,"24,195,941.60","409,488.40",431016,29.10
3/30/2023 14:00,"25,857,577.50","458,365.20",431006,29.10
3/30/2023 15:00,"26,289,458.40","509,291.60",430768,29.40
3/30/2023 16:00,"26,267,804.70","540,139.60",430700,29.50
3/30/2023 17:00,"25,753,416.00","543,493.20",430659,29.50
3/30/2023 18:00,"23,017,190.10","434,719.90",430670,29.50
3/30/2023 19:00,"19,570,025.10","321,020.50",430655,29.40
3/30/2023 20:00,"16,620,954.60","258,010.90",430587,29.30
3/30/2023 21:00,"14,227,809.50","213,818.90",430638,29.40
3/30/2023 22:00,"11,276,050.20","168,657.90",430624,29.40
3/30/2023 23:00,"7,814,406.80","117,323.80",430633,29.40
3/31/2023 0:00,"5,113,001.30","76,331.30",431255,28.70
3/31/2023 1:00,"3,777,024.50","56,721.90",431271,29.00
3/31/2023 2:00,"3,487,434.80","52,487.40",431323,29.00
3/31/2023 3:00,"4,247,675.20","63,580.20",431496,28.90
3/31/2023 4:00,"7,646,859.40","113,439.70",431409,32.80
3/31/2023 5:00,"13,793,936.50","205,388.00",431409,39.40
3/31/2023 6:00,"19,337,942.60","311,198.10",431428,40.00
3/31/2023 7:00,"23,476,266.70","393,838.80",431480,40.10
3/31/2023 8:00,"23,466,740.90","401,033.30",431512,40.10
3/31/2023 9:00,"22,498,091.20","378,669.60",431490,40.10
3/31/2023 10:00,"22,989,601.50","388,585.10",431532,40.10
3/31/2023 11:00,"23,926,657.80","410,898.10",431506,40.10
3/31/2023 12:00,"24,636,169.30","432,241.90",431291,40.50
3/31/2023 13:00,"25,346,600.10","460,219.10",431266,52.50
3/31/2023 14:00,"26,144,184.70","502,049.00",431245,52.50
3/31/2023 15:00,"26,249,766.10","538,047.60",431276,52.30
3/31/2023 16:00,"25,784,981.30","531,858.40",431276,52.00
3/31/2023 17:00,"25,418,489.10","505,392.60",431296,52.60
3/31/2023 18:00,"23,470,545.70","420,177.70",431255,52.60
3/31/2023 19:00,"20,548,046.70","333,885.50",431297,52.60
3/31/2023 20:00,"17,996,684.30","280,388.20",431173,52.50
3/31/2023 21:00,"15,922,846.60","238,485.70",431193,52.50
3/31/2023 22:00,"13,265,844.00","197,978.60",431214,52.20
3/31/2023 23:00,"9,791,257.00","146,688.00",430958,52.50
4/1/2023 0:00,"6,832,752.30","102,443.40",431185,56.00
4/1/2023 1:00,"4,984,152.40","75,138.20",431225,56.00
4/1/2023 2:00,"4,237,382.40","64,012.60",431226,56.00
4/1/2023 3:00,"3,884,097.20","58,814.80",430978,55.90
4/1/2023 4:00,"4,718,565.80","71,179.00",431277,55.90
4/1/2023 5:00,"7,079,130.10","105,852.20",431224,55.80
4/1/2023 6:00,"10,859,446.50","163,710.90",431261,55.70
4/1/2023 7:00,"14,939,298.70","226,634.00",431245,55.90
4/1/2023 8:00,"18,741,680.70","288,027.20",431405,56.00
4/1/2023 9:00,"21,894,559.90","344,504.40",431307,56.00
4/1/2023 10:00,"23,928,629.90","392,920.60",431281,56.00
4/1/2023 11:00,"24,956,105.10","427,149.30",431326,55.90
4/1/2023 12:00,"25,317,341.00","448,124.30",431368,55.90
4/1/2023 13:00,"25,290,192.80","455,563.40",431306,55.90
4/1/2023 14:00,"25,264,766.70","458,810.60",431336,55.90
4/1/2023 15:00,"25,077,061.90","454,444.40",431331,56.00
4/1/2023 16:00,"24,546,725.70","441,319.30",431347,56.00
4/1/2023 17:00,"23,739,833.70","412,080.40",431351,56.00
4/1/2023 18:00,"22,177,365.80","367,984.50",431315,56.00
4/1/2023 19:00,"19,728,920.70","315,055.80",431318,55.90
4/1/2023 20:00,"17,754,791.20","278,084.10",431223,55.90
4/1/2023 21:00,"16,465,610.80","248,332.70",431259,55.90
4/1/2023 22:00,"14,208,493.20","213,432.10",431229,55.80
4/1/2023 23:00,"10,683,824.20","160,257.90",430991,55.80
4/2/2023 0:00,"7,404,823.70","110,901.00",431244,56.10
4/2/2023 1:00,"5,174,330.60","77,628.30",431212,56.20
4/2/2023 2:00,"4,117,989.60","62,015.90",431168,56.20
4/2/2023 3:00,"3,389,658.60","51,321.80",431227,56.20
4/2/2023 4:00,"3,511,513.80","53,098.90",431226,56.10
4/2/2023 5:00,"4,737,110.80","71,129.40",431200,56.10
4/2/2023 6:00,"7,035,520.70","105,008.60",431261,56.00
4/2/2023 7:00,"9,671,364.60","144,034.80",431260,56.10
4/2/2023 8:00,"13,345,849.00","200,336.60",431266,56.20
4/2/2023 9:00,"17,998,119.60","274,205.80",431256,56.20
4/2/2023 10:00,"21,756,704.10","340,259.80",431286,56.20
4/2/2023 11:00,"23,566,751.60","382,676.70",431312,56.20
4/2/2023 12:00,"24,661,570.20","414,354.60",431281,56.20
4/2/2023 13:00,"24,798,323.60","425,261.00",431009,56.20
4/2/2023 14:00,"24,733,927.70","426,564.70",431287,56.20
4/2/2023 15:00,"24,453,362.80","422,763.90",431338,56.20
4/2/2023 16:00,"24,080,012.00","410,020.30",431260,56.20
4/2/2023 17:00,"23,195,367.30","387,517.80",431276,56.20
4/2/2023 18:00,"21,627,467.40","353,689.50",431287,56.20
4/2/2023 19:00,"19,474,493.90","312,708.70",431257,56.10
4/2/2023 20:00,"17,561,003.80","280,523.10",431215,56.00
4/2/2023 21:00,"14,878,699.70","224,780.50",431184,56.00
4/2/2023 22:00,"11,430,661.70","170,949.50",431214,56.10
4/2/2023 23:00,"7,699,236.90","115,169.90",431189,56.10
4/3/2023 0:00,"5,103,063.40","76,422.50",430901,55.90
4/3/2023 1:00,"3,736,474.80","56,403.10",431205,55.90
4/3/2023 2:00,"3,407,454.10","51,693.10",431298,55.90
4/3/2023 3:00,"4,360,896.70","65,910.70",431252,55.50
4/3/2023 4:00,"7,905,739.10","118,672.90",431277,55.10
4/3/2023 5:00,"14,217,587.60","213,312.60",431245,55.40
4/3/2023 6:00,"19,384,065.20","324,768.90",431322,55.50
4/3/2023 7:00,"23,047,460.20","410,916.50",431358,55.60
4/3/2023 8:00,"22,592,855.40","406,825.00",431337,55.70
4/3/2023 9:00,"21,028,822.50","361,529.00",431302,55.80
4/3/2023 10:00,"21,036,970.80","356,795.70",431384,55.90
4/3/2023 11:00,"21,505,575.60","363,852.10",431313,55.80
4/3/2023 12:00,"22,187,378.70","373,400.30",431375,55.70
4/3/2023 13:00,"23,048,402.00","389,307.10",431368,55.80
4/3/2023 14:00,"24,606,567.90","429,161.90",431358,55.70
4/3/2023 15:00,"25,350,263.60","473,703.70",431385,55.80
4/3/2023 16:00,"25,230,681.90","493,170.90",431363,55.70
4/3/2023 17:00,"24,709,150.80","480,258.10",431348,55.80
4/3/2023 18:00,"20,945,638.70","360,741.80",431358,55.80
4/3/2023 19:00,"16,788,428.70","261,864.90",431330,55.80
4/3/2023 20:00,"13,993,076.20","215,504.30",431343,55.80
4/3/2023 21:00,"12,025,618.90","181,387.90",431260,55.70
4/3/2023 22:00,"9,258,250.50","139,453.50",431246,55.80
4/3/2023 23:00,"6,465,902.20","97,804.20",430968,55.80
4/4/2023 0:00,"4,545,334.30","68,875.80",431273,56.10
4/4/2023 1:00,"3,544,562.30","54,248.90",431345,56.10
4/4/2023 2:00,"3,410,933.10","52,376.30",431390,56.00
4/4/2023 3:00,"4,377,890.80","66,723.40",431430,55.90
4/4/2023 4:00,"7,772,517.30","117,908.70",431400,55.80
4/4/2023 5:00,"13,840,748.50","209,042.90",431430,55.70
4/4/2023 6:00,"18,954,354.50","317,879.30",431422,55.70
4/4/2023 7:00,"22,308,507.50","405,004.50",431522,55.90
4/4/2023 8:00,"21,848,883.60","409,851.50",431482,55.90
4/4/2023 9:00,"20,334,551.00","364,005.60",431447,55.90
4/4/2023 10:00,"20,039,720.70","342,680.30",431457,56.00
4/4/2023 11:00,"20,233,286.90","339,400.10",431462,56.00
4/4/2023 12:00,"20,856,392.00","346,506.70",431507,56.00
4/4/2023 13:00,"21,875,875.40","364,452.60",431435,55.80
4/4/2023 14:00,"24,369,131.40","424,906.00",431442,55.90
4/4/2023 15:00,"25,130,345.80","477,413.90",431406,55.90
4/4/2023 16:00,"25,175,663.70","505,695.90",431401,55.90
4/4/2023 17:00,"24,779,064.20","505,132.80",431406,55.90
4/4/2023 18:00,"21,756,367.70","395,172.90",431385,55.90
4/4/2023 19:00,"17,750,115.60","280,828.10",431355,55.90
4/4/2023 20:00,"14,814,870.70","227,000.40",431350,55.50
4/4/2023 21:00,"12,357,827.10","183,804.20",431303,55.40
4/4/2023 22:00,"9,792,092.50","145,454.60",431294,55.80
4/4/2023 23:00,"6,797,891.30","101,653.90",431304,55.90
4/5/2023 0:00,"4,634,098.80","69,486.50",431345,53.80
4/5/2023 1:00,"3,549,569.30","53,711.10",431088,53.80
4/5/2023 2:00,"3,408,274.80","51,643.90",431360,53.80
4/5/2023 3:00,"4,348,585.50","65,110.40",431331,53.70
4/5/2023 4:00,"7,916,593.20","116,698.80",431375,53.60
4/5/2023 5:00,"14,503,205.80","214,266.10",431048,53.50
4/5/2023 6:00,"19,911,869.80","332,992.10",431078,53.40
4/5/2023 7:00,"23,535,731.70","426,706.10",431401,53.70
4/5/2023 8:00,"23,119,515.90","427,579.20",431386,53.80
4/5/2023 9:00,"21,567,497.30","379,746.50",431427,53.80
4/5/2023 10:00,"21,252,202.40","363,355.90",431381,53.90
4/5/2023 11:00,"21,625,116.60","366,466.70",431416,53.80
4/5/2023 12:00,"22,348,806.60","376,695.00",431386,53.80
4/5/2023 13:00,"23,273,214.40","394,752.90",431712,53.80
4/5/2023 14:00,"24,751,766.60","439,037.10",431712,53.80
4/5/2023 15:00,"25,306,173.40","493,223.30",431712,53.70
4/5/2023 16:00,"25,336,545.30","521,147.10",431712,53.70
4/5/2023 17:00,"25,099,122.50","521,731.50",431712,53.70
4/5/2023 18:00,"22,227,572.80","414,728.70",431712,53.70
4/5/2023 19:00,"18,497,201.10","299,663.00",431712,53.70
4/5/2023 20:00,"15,538,705.90","239,764.30",431712,53.60
4/5/2023 21:00,"13,147,493.10","197,625.90",431712,53.60
4/5/2023 22:00,"10,252,318.60","154,331.00",431712,53.50
4/5/2023 23:00,"7,070,368.60","106,806.40",431712,53.60
4/6/2023 0:00,"4,873,727.20","73,956.80",431659,55.80
4/6/2023 1:00,"3,709,948.50","56,784.70",431712,55.60
4/6/2023 2:00,"3,481,542.40","53,408.60",431682,55.50
4/6/2023 3:00,"4,430,848.40","67,098.10",431640,55.50
4/6/2023 4:00,"7,929,805.20","118,183.40",431646,55.40
4/6/2023 5:00,"14,507,533.20","215,943.00",431640,55.50
4/6/2023 6:00,"19,947,469.70","333,946.50",431640,55.40
4/6/2023 7:00,"23,549,513.10","424,617.10",431640,55.50
4/6/2023 8:00,"23,197,512.50","428,264.10",431640,55.70
4/6/2023 9:00,"21,962,530.90","391,782.90",431646,55.80
4/6/2023 10:00,"21,809,827.10","380,689.90",431640,55.80
4/6/2023 11:00,"22,254,574.60","385,624.80",431646,55.80
4/6/2023 12:00,"23,014,492.60","399,504.40",431608,55.70
4/6/2023 13:00,"23,795,292.50","417,965.70",431640,55.60
4/6/2023 14:00,"25,266,010.80","463,994.50",431640,55.50
4/6/2023 15:00,"25,751,630.50","510,213.00",431646,55.50
4/6/2023 16:00,"25,718,322.80","533,689.20",431640,55.50
4/6/2023 17:00,"25,421,905.30","533,943.70",431640,55.50
4/6/2023 18:00,"22,944,726.80","433,693.30",431640,55.50
4/6/2023 19:00,"19,766,669.70","326,474.20",431640,55.40
4/6/2023 20:00,"16,895,263.40","264,420.50",431652,55.30
4/6/2023 21:00,"14,532,111.20","219,528.80",431640,55.40
4/6/2023 22:00,"11,370,474.30","171,986.70",431640,55.40
4/6/2023 23:00,"8,123,238.70","124,047.00",431640,55.40
4/7/2023 0:00,"5,401,453.30","81,268.10",431566,56.20
4/7/2023 1:00,"4,002,492.10","60,434.30",431646,56.20
4/7/2023 2:00,"3,686,719.10","55,939.50",431640,56.20
4/7/2023 3:00,"4,367,893.10","66,089.90",431640,56.10
4/7/2023 4:00,"7,372,652.40","110,072.50",431640,56.10
4/7/2023 5:00,"13,163,523.20","196,608.60",431608,56.10
4/7/2023 6:00,"18,244,054.10","293,857.80",431640,56.00
4/7/2023 7:00,"21,912,932.10","361,469.00",431640,56.10
4/7/2023 8:00,"22,042,321.20","369,274.80",431640,56.30
4/7/2023 9:00,"22,004,901.60","368,220.30",431646,56.30
4/7/2023 10:00,"22,954,121.80","387,896.60",431646,56.30
